msa,State,County,FMR0,FMR1,FMR2,FMR3,FMR4,State_Alpha,CountyName,pop,FMRtype,msaname,StateName,FMRArea
10000,26,141,308,353,446,580,661,MI,Presque Isle,13743,40,,MICHIGAN,2600141
10000,26,143,341,353,446,580,661,MI,Roscommon,19776,40,,MICHIGAN,2600143
10000,26,149,308,360,446,582,661,MI,St. Joseph,58913,40,,MICHIGAN,2600149
10000,26,151,308,363,446,582,661,MI,Sanilac,39928,40,,MICHIGAN,2600151
10000,26,153,308,353,446,580,661,MI,Schoolcraft,8302,40,,MICHIGAN,2600153
10000,26,155,308,388,466,649,695,MI,Shiawassee,69770,40,,MICHIGAN,2600155
10000,26,157,335,366,488,611,682,MI,Tuscola,55498,40,,MICHIGAN,2600157
10000,26,165,308,357,462,606,717,MI,Wexford,26360,40,,MICHIGAN,2600165
2240,27,137,300,386,496,662,771,MN,St. Louis,198213,40,"Duluth-Superior, MN-WI",MINNESOTA,2240
2520,27,27,366,504,609,846,905,MN,Clay,50422,40,"Fargo-Moorhead, ND-MN",MINNESOTA,2520
2985,27,119,379,451,594,819,914,MN,Polk,32498,40,"Grand Forks, ND-MN",MINNESOTA,2985
3870,27,55,304,391,498,666,807,MN,Houston,18497,40,"La Crosse, WI-MN",MINNESOTA,3870
5120,27,3,554,713,912,1233,1397,MN,Anoka,243641,50,"Minneapolis-St. Paul, MN-WI",MINNESOTA,5120
5120,27,19,554,713,912,1233,1397,MN,Carver,47915,50,"Minneapolis-St. Paul, MN-WI",MINNESOTA,5120
5120,27,25,554,713,912,1233,1397,MN,Chisago,30521,50,"Minneapolis-St. Paul, MN-WI",MINNESOTA,5120
5120,27,37,554,713,912,1233,1397,MN,Dakota,275227,50,"Minneapolis-St. Paul, MN-WI",MINNESOTA,5120
5120,27,53,554,713,912,1233,1397,MN,Hennepin,1032431,50,"Minneapolis-St. Paul, MN-WI",MINNESOTA,5120
5120,27,59,554,713,912,1233,1397,MN,Isanti,25921,50,"Minneapolis-St. Paul, MN-WI",MINNESOTA,5120
5120,27,123,554,713,912,1233,1397,MN,Ramsey,485765,50,"Minneapolis-St. Paul, MN-WI",MINNESOTA,5120
5120,27,139,554,713,912,1233,1397,MN,Scott,57846,50,"Minneapolis-St. Paul, MN-WI",MINNESOTA,5120
5120,27,141,554,713,912,1233,1397,MN,Sherburne,41945,50,"Minneapolis-St. Paul, MN-WI",MINNESOTA,5120
5120,27,163,554,713,912,1233,1397,MN,Washington,145896,50,"Minneapolis-St. Paul, MN-WI",MINNESOTA,5120
5120,27,171,554,713,912,1233,1397,MN,Wright,68710,50,"Minneapolis-St. Paul, MN-WI",MINNESOTA,5120
6820,27,109,386,542,709,980,1101,MN,Olmsted,106470,40,"Rochester, MN",MINNESOTA,6820
6980,27,9,347,450,531,670,855,MN,Benton,30185,40,"St. Cloud, MN",MINNESOTA,6980
6980,27,145,347,450,531,670,855,MN,Stearns,118791,40,"St. Cloud, MN",MINNESOTA,6980
10000,27,1,287,372,496,622,693,MN,Aitkin,12425,40,,MINNESOTA,2700001
10000,27,5,283,406,457,572,641,MN,Becker,27881,40,,MINNESOTA,2700005
10000,27,7,283,363,485,636,679,MN,Beltrami,34384,40,,MINNESOTA,2700007
10000,27,11,283,346,438,548,627,MN,Big Stone,6285,40,,MINNESOTA,2700011
10000,27,13,387,466,581,745,944,MN,Blue Earth,54044,40,,MINNESOTA,2700013
10000,27,15,283,366,438,548,627,MN,Brown,26984,40,,MINNESOTA,2700015
10000,27,17,283,346,438,548,627,MN,Carlton,29259,40,,MINNESOTA,2700017
10000,27,21,283,346,438,548,627,MN,Cass,21791,40,,MINNESOTA,2700021
10000,27,23,283,346,438,548,627,MN,Chippewa,13228,40,,MINNESOTA,2700023
10000,27,29,283,346,438,548,627,MN,Clearwater,8309,40,,MINNESOTA,2700029
10000,27,31,335,346,450,616,641,MN,Cook,3868,40,,MINNESOTA,2700031
10000,27,33,283,346,438,548,627,MN,Cottonwood,12694,40,,MINNESOTA,2700033
10000,27,35,283,346,460,576,723,MN,Crow Wing,44249,40,,MINNESOTA,2700035
10000,27,39,283,346,438,548,627,MN,Dodge,15731,40,,MINNESOTA,2700039
10000,27,41,283,346,438,548,627,MN,Douglas,28674,40,,MINNESOTA,2700041
10000,27,43,283,346,438,548,627,MN,Faribault,16937,40,,MINNESOTA,2700043
10000,27,45,283,346,438,548,627,MN,Fillmore,20777,40,,MINNESOTA,2700045
10000,27,47,283,346,446,587,629,MN,Freeborn,33060,40,,MINNESOTA,2700047
10000,27,49,327,421,560,716,785,MN,Goodhue,40690,40,,MINNESOTA,2700049
10000,27,51,283,346,438,548,627,MN,Grant,6246,40,,MINNESOTA,2700051
10000,27,57,289,346,438,548,627,MN,Hubbard,14939,40,,MINNESOTA,2700057
10000,27,61,363,367,479,597,670,MN,Itasca,40863,40,,MINNESOTA,2700061
10000,27,63,283,346,438,548,627,MN,Jackson,11677,40,,MINNESOTA,2700063
10000,27,65,350,442,572,714,801,MN,Kanabec,12802,40,,MINNESOTA,2700065
10000,27,67,350,441,537,673,810,MN,Kandiyohi,38761,40,,MINNESOTA,2700067
10000,27,69,283,346,438,548,627,MN,Kittson,5767,40,,MINNESOTA,2700069
10000,27,71,343,350,464,580,760,MN,Koochiching,16299,40,,MINNESOTA,2700071
10000,27,73,283,346,438,548,627,MN,Lac qui Parle,8924,40,,MINNESOTA,2700073
10000,27,75,283,346,438,548,627,MN,Lake,10415,40,,MINNESOTA,2700075
10000,27,77,283,346,438,548,627,MN,Lake of the Woods,4076,40,,MINNESOTA,2700077
10000,27,79,283,346,438,548,676,MN,Le Sueur,23239,40,,MINNESOTA,2700079
10000,27,81,283,346,438,548,627,MN,Lincoln,6890,40,,MINNESOTA,2700081
10000,27,83,283,346,438,548,649,MN,Lyon,24789,40,,MINNESOTA,2700083
10000,27,85,336,434,578,718,806,MN,McLeod,32030,40,,MINNESOTA,2700085
10000,27,87,283,346,438,548,627,MN,Mahnomen,5044,40,,MINNESOTA,2700087
10000,27,89,283,346,438,548,627,MN,Marshall,10993,40,,MINNESOTA,2700089
10000,27,91,283,346,438,548,627,MN,Martin,22914,40,,MINNESOTA,2700091
10000,27,93,337,397,503,632,722,MN,Meeker,20846,40,,MINNESOTA,2700093
10000,27,95,370,425,541,753,887,MN,Mille Lacs,18670,40,,MINNESOTA,2700095
10000,27,97,314,346,438,548,627,MN,Morrison,29604,40,,MINNESOTA,2700097
10000,27,99,283,346,438,548,627,MN,Mower,37385,40,,MINNESOTA,2700099
10000,27,101,283,346,438,548,627,MN,Murray,9660,40,,MINNESOTA,2700101
